id,host,start,end,duration,duration.min
268569,acid.ocf.berkeley.edu,2017-09-05T18:01:02Z,2017-09-05T18:11:14Z,10M 12S,10
268596,acid.ocf.berkeley.edu,2017-09-05T18:12:02Z,2017-09-05T18:15:06Z,3M 4S,3
268611,acid.ocf.berkeley.edu,2017-09-05T18:17:02Z,2017-09-05T18:20:04Z,3M 2S,3
268620,acid.ocf.berkeley.edu,2017-09-05T18:21:02Z,2017-09-05T18:35:00Z,13M 58S,13
268649,acid.ocf.berkeley.edu,2017-09-05T18:39:03Z,2017-09-05T18:42:07Z,3M 4S,3
268656,acid.ocf.berkeley.edu,2017-09-05T18:43:02Z,2017-09-05T18:46:01Z,2M 59S,2
268662,acid.ocf.berkeley.edu,2017-09-05T18:47:02Z,2017-09-05T18:50:08Z,3M 6S,3
268666,acid.ocf.berkeley.edu,2017-09-05T18:51:02Z,2017-09-05T18:53:00Z,1M 58S,1
268677,acid.ocf.berkeley.edu,2017-09-05T18:55:02Z,2017-09-05T18:59:38Z,4M 36S,4
268684,acid.ocf.berkeley.edu,2017-09-05T19:00:03Z,2017-09-05T19:02:32Z,2M 29S,2
268692,acid.ocf.berkeley.edu,2017-09-05T19:03:02Z,2017-09-05T19:06:03Z,3M 1S,3
268701,acid.ocf.berkeley.edu,2017-09-05T19:08:02Z,2017-09-05T19:09:18Z,1M 16S,1
268711,acid.ocf.berkeley.edu,2017-09-05T19:12:01Z,2017-09-05T19:41:39Z,29M 38S,29
268771,acid.ocf.berkeley.edu,2017-09-05T19:43:03Z,2017-09-05T19:48:28Z,5M 25S,5
268790,acid.ocf.berkeley.edu,2017-09-05T19:51:02Z,2017-09-05T20:11:23Z,20M 21S,20
268826,acid.ocf.berkeley.edu,2017-09-05T20:13:02Z,2017-09-05T20:43:32Z,30M 30S,30
268868,acid.ocf.berkeley.edu,2017-09-05T20:51:02Z,2017-09-05T20:52:45Z,1M 43S,1
268872,acid.ocf.berkeley.edu,2017-09-05T20:54:02Z,2017-09-05T21:13:40Z,19M 38S,19
268917,acid.ocf.berkeley.edu,2017-09-05T21:18:03Z,2017-09-05T21:26:48Z,8M 45S,8
268935,acid.ocf.berkeley.edu,2017-09-05T21:30:02Z,2017-09-05T22:13:32Z,43M 30S,43
268987,acid.ocf.berkeley.edu,2017-09-05T22:15:02Z,2017-09-05T22:18:11Z,3M 9S,3
268993,acid.ocf.berkeley.edu,2017-09-05T22:19:02Z,2017-09-05T22:22:11Z,3M 9S,3
269000,acid.ocf.berkeley.edu,2017-09-05T22:25:02Z,2017-09-05T23:14:29Z,49M 27S,49
269088,acid.ocf.berkeley.edu,2017-09-05T23:24:02Z,2017-09-05T23:39:30Z,15M 28S,15
269120,acid.ocf.berkeley.edu,2017-09-06T00:02:02Z,2017-09-06T00:18:57Z,16M 55S,16
269171,acid.ocf.berkeley.edu,2017-09-06T00:41:02Z,2017-09-06T00:48:53Z,7M 51S,7
269197,acid.ocf.berkeley.edu,2017-09-06T01:20:03Z,2017-09-06T01:29:14Z,9M 11S,9
269207,acid.ocf.berkeley.edu,2017-09-06T01:32:02Z,2017-09-06T01:33:22Z,1M 20S,1
269219,acid.ocf.berkeley.edu,2017-09-06T01:53:03Z,2017-09-06T01:58:23Z,5M 20S,5
269233,acid.ocf.berkeley.edu,2017-09-06T02:56:02Z,2017-09-06T03:16:08Z,20M 6S,20
269291,acid.ocf.berkeley.edu,2017-09-06T16:11:03Z,2017-09-06T16:17:45Z,6M 42S,6
269309,acid.ocf.berkeley.edu,2017-09-06T16:23:03Z,2017-09-06T16:26:27Z,3M 24S,3
269357,acid.ocf.berkeley.edu,2017-09-06T16:55:03Z,2017-09-06T16:59:04Z,4M 1S,4
269374,acid.ocf.berkeley.edu,2017-09-06T17:05:03Z,2017-09-06T17:44:35Z,39M 32S,39
269458,acid.ocf.berkeley.edu,2017-09-06T17:47:02Z,2017-09-06T17:51:30Z,4M 28S,4
269479,acid.ocf.berkeley.edu,2017-09-06T17:54:03Z,2017-09-06T17:57:24Z,3M 21S,3
269492,acid.ocf.berkeley.edu,2017-09-06T18:02:02Z,2017-09-06T18:15:05Z,13M 3S,13
269537,acid.ocf.berkeley.edu,2017-09-06T18:17:02Z,2017-09-06T18:19:46Z,2M 44S,2
269544,acid.ocf.berkeley.edu,2017-09-06T18:21:02Z,2017-09-06T18:23:24Z,2M 22S,2
269551,acid.ocf.berkeley.edu,2017-09-06T18:24:02Z,2017-09-06T18:27:08Z,3M 6S,3
269566,acid.ocf.berkeley.edu,2017-09-06T18:30:02Z,2017-09-06T18:37:18Z,7M 16S,7
269584,acid.ocf.berkeley.edu,2017-09-06T18:39:01Z,2017-09-06T18:42:21Z,3M 20S,3
269596,acid.ocf.berkeley.edu,2017-09-06T18:44:01Z,2017-09-06T18:55:15Z,11M 14S,11
269634,acid.ocf.berkeley.edu,2017-09-06T19:04:02Z,2017-09-06T19:07:04Z,3M 2S,3
269647,acid.ocf.berkeley.edu,2017-09-06T19:08:02Z,2017-09-06T19:11:26Z,3M 24S,3
269660,acid.ocf.berkeley.edu,2017-09-06T19:12:02Z,2017-09-06T19:18:59Z,6M 57S,6
269684,acid.ocf.berkeley.edu,2017-09-06T19:20:03Z,2017-09-06T19:26:23Z,6M 20S,6
269699,acid.ocf.berkeley.edu,2017-09-06T19:28:03Z,2017-09-06T19:32:54Z,4M 51S,4
269716,acid.ocf.berkeley.edu,2017-09-06T19:34:03Z,2017-09-06T19:42:12Z,8M 9S,8
269737,acid.ocf.berkeley.edu,2017-09-06T19:45:02Z,2017-09-06T19:52:57Z,7M 55S,7
269753,acid.ocf.berkeley.edu,2017-09-06T19:56:01Z,2017-09-06T19:56:02Z,1S,0
269758,acid.ocf.berkeley.edu,2017-09-06T19:57:01Z,2017-09-06T19:58:15Z,1M 14S,1
269768,acid.ocf.berkeley.edu,2017-09-06T20:01:02Z,2017-09-06T20:08:35Z,7M 33S,7
269791,acid.ocf.berkeley.edu,2017-09-06T20:12:02Z,2017-09-06T20:18:53Z,6M 51S,6
269815,acid.ocf.berkeley.edu,2017-09-06T20:20:02Z,2017-09-06T20:24:44Z,4M 42S,4
269830,acid.ocf.berkeley.edu,2017-09-06T20:26:02Z,2017-09-06T20:54:09Z,28M 7S,28
269875,acid.ocf.berkeley.edu,2017-09-06T20:57:02Z,2017-09-06T22:09:11Z,1H 12M 9S,72
270003,acid.ocf.berkeley.edu,2017-09-06T22:14:03Z,2017-09-06T22:19:17Z,5M 14S,5
270022,acid.ocf.berkeley.edu,2017-09-06T22:29:02Z,2017-09-06T22:59:09Z,30M 7S,30
270086,acid.ocf.berkeley.edu,2017-09-06T23:16:02Z,2017-09-06T23:17:52Z,1M 50S,1
270096,acid.ocf.berkeley.edu,2017-09-06T23:23:02Z,2017-09-06T23:32:09Z,9M 7S,9
270111,acid.ocf.berkeley.edu,2017-09-06T23:41:02Z,2017-09-06T23:43:03Z,2M 1S,2
270118,acid.ocf.berkeley.edu,2017-09-06T23:54:01Z,2017-09-06T23:58:36Z,4M 35S,4
270130,acid.ocf.berkeley.edu,2017-09-07T00:04:02Z,2017-09-07T00:07:13Z,3M 11S,3
270133,acid.ocf.berkeley.edu,2017-09-07T00:09:02Z,2017-09-07T00:43:48Z,34M 46S,34
270176,acid.ocf.berkeley.edu,2017-09-07T00:53:03Z,2017-09-07T01:07:54Z,14M 51S,14
270191,acid.ocf.berkeley.edu,2017-09-07T01:10:02Z,2017-09-07T01:11:54Z,1M 52S,1
270196,acid.ocf.berkeley.edu,2017-09-07T01:24:03Z,2017-09-07T01:29:56Z,5M 53S,5
270207,acid.ocf.berkeley.edu,2017-09-07T01:56:03Z,2017-09-07T01:59:39Z,3M 36S,3
270215,acid.ocf.berkeley.edu,2017-09-07T02:10:02Z,2017-09-07T02:11:23Z,1M 21S,1
270244,acid.ocf.berkeley.edu,2017-09-07T03:43:02Z,2017-09-07T03:43:33Z,31S,0
270250,acid.ocf.berkeley.edu,2017-09-07T04:11:02Z,2017-09-07T04:24:56Z,13M 54S,13
270267,acid.ocf.berkeley.edu,2017-09-07T16:05:03Z,2017-09-07T16:39:01Z,33M 58S,33
270302,acid.ocf.berkeley.edu,2017-09-07T16:41:02Z,2017-09-07T16:44:55Z,3M 53S,3
270315,acid.ocf.berkeley.edu,2017-09-07T16:54:01Z,2017-09-07T16:59:29Z,5M 28S,5
270325,acid.ocf.berkeley.edu,2017-09-07T17:02:02Z,2017-09-07T18:33:31Z,1H 31M 29S,91
270444,acid.ocf.berkeley.edu,2017-09-07T18:35:01Z,2017-09-07T18:45:26Z,10M 25S,10
270462,acid.ocf.berkeley.edu,2017-09-07T18:55:01Z,2017-09-07T18:57:09Z,2M 8S,2
270474,acid.ocf.berkeley.edu,2017-09-07T19:05:02Z,2017-09-07T19:38:43Z,33M 41S,33
270529,acid.ocf.berkeley.edu,2017-09-07T19:40:03Z,2017-09-07T20:05:34Z,25M 31S,25
270571,acid.ocf.berkeley.edu,2017-09-07T20:12:02Z,2017-09-07T20:37:19Z,25M 17S,25
270606,acid.ocf.berkeley.edu,2017-09-07T20:47:02Z,2017-09-07T20:57:26Z,10M 24S,10
270626,acid.ocf.berkeley.edu,2017-09-07T21:03:02Z,2017-09-07T21:11:01Z,7M 59S,7
270647,acid.ocf.berkeley.edu,2017-09-07T21:16:02Z,2017-09-07T21:29:18Z,13M 16S,13
270668,acid.ocf.berkeley.edu,2017-09-07T21:37:02Z,2017-09-07T22:04:51Z,27M 49S,27
270694,acid.ocf.berkeley.edu,2017-09-07T22:08:02Z,2017-09-07T22:17:26Z,9M 24S,9
270708,acid.ocf.berkeley.edu,2017-09-07T22:18:01Z,2017-09-07T22:24:02Z,6M 1S,6
270728,acid.ocf.berkeley.edu,2017-09-07T22:31:02Z,2017-09-07T23:13:04Z,42M 2S,42
270781,acid.ocf.berkeley.edu,2017-09-07T23:17:02Z,2017-09-07T23:18:27Z,1M 25S,1
270788,acid.ocf.berkeley.edu,2017-09-07T23:20:03Z,2017-09-07T23:24:24Z,4M 21S,4
270797,acid.ocf.berkeley.edu,2017-09-07T23:26:02Z,2017-09-07T23:27:27Z,1M 25S,1
270810,acid.ocf.berkeley.edu,2017-09-07T23:30:03Z,2017-09-07T23:37:28Z,7M 25S,7
270849,acid.ocf.berkeley.edu,2017-09-08T00:07:02Z,2017-09-08T00:08:53Z,1M 51S,1
270855,acid.ocf.berkeley.edu,2017-09-08T00:10:02Z,2017-09-08T00:10:16Z,14S,0
270866,acid.ocf.berkeley.edu,2017-09-08T00:18:02Z,2017-09-08T00:26:44Z,8M 42S,8
270876,acid.ocf.berkeley.edu,2017-09-08T00:27:02Z,2017-09-08T00:28:26Z,1M 24S,1
270904,acid.ocf.berkeley.edu,2017-09-08T01:08:02Z,2017-09-08T01:38:14Z,30M 12S,30
270930,acid.ocf.berkeley.edu,2017-09-08T01:50:01Z,2017-09-08T02:06:21Z,16M 20S,16
270944,acid.ocf.berkeley.edu,2017-09-08T02:43:02Z,2017-09-08T04:40:54Z,1H 57M 52S,117
270964,acid.ocf.berkeley.edu,2017-09-08T16:09:02Z,2017-09-08T16:10:39Z,1M 37S,1
270970,acid.ocf.berkeley.edu,2017-09-08T16:12:02Z,2017-09-08T16:45:14Z,33M 12S,33
271000,acid.ocf.berkeley.edu,2017-09-08T16:48:02Z,2017-09-08T16:50:03Z,2M 1S,2
271008,acid.ocf.berkeley.edu,2017-09-08T16:53:02Z,2017-09-08T16:54:25Z,1M 23S,1
271016,acid.ocf.berkeley.edu,2017-09-08T16:56:02Z,2017-09-08T16:58:15Z,2M 13S,2
271024,acid.ocf.berkeley.edu,2017-09-08T16:59:02Z,2017-09-08T17:00:32Z,1M 30S,1
271031,acid.ocf.berkeley.edu,2017-09-08T17:04:02Z,2017-09-08T17:07:06Z,3M 4S,3
271037,acid.ocf.berkeley.edu,2017-09-08T17:08:02Z,2017-09-08T17:25:49Z,17M 47S,17
271078,acid.ocf.berkeley.edu,2017-09-08T17:35:02Z,2017-09-08T18:43:56Z,1H 8M 54S,68
271164,acid.ocf.berkeley.edu,2017-09-08T18:46:02Z,2017-09-08T19:11:48Z,25M 46S,25
271209,acid.ocf.berkeley.edu,2017-09-08T19:16:02Z,2017-09-08T19:22:34Z,6M 32S,6
271224,acid.ocf.berkeley.edu,2017-09-08T19:28:02Z,2017-09-08T19:37:01Z,8M 59S,8
271238,acid.ocf.berkeley.edu,2017-09-08T19:39:02Z,2017-09-08T19:48:10Z,9M 8S,9
271255,acid.ocf.berkeley.edu,2017-09-08T19:53:02Z,2017-09-08T19:53:04Z,2S,0
271260,acid.ocf.berkeley.edu,2017-09-08T19:55:03Z,2017-09-08T20:07:19Z,12M 16S,12
271274,acid.ocf.berkeley.edu,2017-09-08T20:09:02Z,2017-09-08T20:11:54Z,2M 52S,2
271283,acid.ocf.berkeley.edu,2017-09-08T20:13:02Z,2017-09-08T20:34:11Z,21M 9S,21
271311,acid.ocf.berkeley.edu,2017-09-08T20:44:03Z,2017-09-08T20:48:43Z,4M 40S,4
271321,acid.ocf.berkeley.edu,2017-09-08T20:52:02Z,2017-09-08T21:00:24Z,8M 22S,8
271332,acid.ocf.berkeley.edu,2017-09-08T21:03:02Z,2017-09-08T21:11:22Z,8M 20S,8
271353,acid.ocf.berkeley.edu,2017-09-08T21:13:02Z,2017-09-08T21:14:11Z,1M 9S,1
271360,acid.ocf.berkeley.edu,2017-09-08T21:22:03Z,2017-09-08T21:31:19Z,9M 16S,9
271383,acid.ocf.berkeley.edu,2017-09-08T21:39:01Z,2017-09-08T21:46:58Z,7M 57S,7
271393,acid.ocf.berkeley.edu,2017-09-08T21:50:02Z,2017-09-08T21:55:48Z,5M 46S,5
271411,acid.ocf.berkeley.edu,2017-09-08T22:13:01Z,2017-09-08T22:14:14Z,1M 13S,1
271415,acid.ocf.berkeley.edu,2017-09-08T22:15:01Z,2017-09-08T22:21:19Z,6M 18S,6
271446,acid.ocf.berkeley.edu,2017-09-08T22:44:02Z,2017-09-08T23:02:32Z,18M 30S,18
271468,acid.ocf.berkeley.edu,2017-09-08T23:09:02Z,2017-09-08T23:12:44Z,3M 42S,3
271477,acid.ocf.berkeley.edu,2017-09-08T23:14:03Z,2017-09-08T23:15:46Z,1M 43S,1
271484,acid.ocf.berkeley.edu,2017-09-08T23:17:02Z,2017-09-08T23:22:42Z,5M 40S,5
271490,acid.ocf.berkeley.edu,2017-09-08T23:25:03Z,2017-09-08T23:26:37Z,1M 34S,1
271494,acid.ocf.berkeley.edu,2017-09-08T23:28:02Z,2017-09-09T00:56:32Z,1H 28M 30S,88
271577,acid.ocf.berkeley.edu,2017-09-09T18:22:03Z,2017-09-09T18:23:39Z,1M 36S,1
271671,acid.ocf.berkeley.edu,2017-09-09T23:26:01Z,2017-09-09T23:57:01Z,31M 0S,31
271701,acid.ocf.berkeley.edu,2017-09-10T00:44:02Z,2017-09-10T00:46:14Z,2M 12S,2
271710,acid.ocf.berkeley.edu,2017-09-10T01:43:02Z,2017-09-10T01:43:48Z,46S,0
271824,acid.ocf.berkeley.edu,2017-09-10T21:33:03Z,2017-09-10T21:33:11Z,8S,0
271830,acid.ocf.berkeley.edu,2017-09-10T21:38:01Z,2017-09-11T00:39:53Z,3H 1M 52S,181
271901,acid.ocf.berkeley.edu,2017-09-11T00:41:02Z,2017-09-11T00:42:35Z,1M 33S,1
271932,acid.ocf.berkeley.edu,2017-09-11T16:08:03Z,2017-09-11T16:10:35Z,2M 32S,2
271994,acid.ocf.berkeley.edu,2017-09-11T16:52:03Z,2017-09-11T16:55:42Z,3M 39S,3
272019,acid.ocf.berkeley.edu,2017-09-11T17:04:02Z,2017-09-11T17:13:42Z,9M 40S,9
272054,acid.ocf.berkeley.edu,2017-09-11T17:16:02Z,2017-09-11T17:24:30Z,8M 28S,8
272082,acid.ocf.berkeley.edu,2017-09-11T17:33:02Z,2017-09-11T17:39:09Z,6M 7S,6
272094,acid.ocf.berkeley.edu,2017-09-11T17:42:02Z,2017-09-11T18:05:36Z,23M 34S,23
272128,acid.ocf.berkeley.edu,2017-09-11T18:06:02Z,2017-09-11T18:08:11Z,2M 9S,2
272144,acid.ocf.berkeley.edu,2017-09-11T18:10:03Z,2017-09-11T18:26:57Z,16M 54S,16
272179,acid.ocf.berkeley.edu,2017-09-11T18:31:02Z,2017-09-11T18:32:28Z,1M 26S,1
272185,acid.ocf.berkeley.edu,2017-09-11T18:35:03Z,2017-09-11T18:45:02Z,9M 59S,9
272211,acid.ocf.berkeley.edu,2017-09-11T18:52:03Z,2017-09-11T18:56:27Z,4M 24S,4
272227,acid.ocf.berkeley.edu,2017-09-11T19:05:03Z,2017-09-11T19:25:23Z,20M 20S,20
272275,acid.ocf.berkeley.edu,2017-09-11T19:29:02Z,2017-09-11T19:30:47Z,1M 45S,1
272281,acid.ocf.berkeley.edu,2017-09-11T19:32:01Z,2017-09-11T19:33:34Z,1M 33S,1
272288,acid.ocf.berkeley.edu,2017-09-11T19:36:02Z,2017-09-11T19:39:02Z,3M 0S,3
272307,acid.ocf.berkeley.edu,2017-09-11T19:50:02Z,2017-09-11T19:59:44Z,9M 42S,9
272327,acid.ocf.berkeley.edu,2017-09-11T20:47:01Z,2017-09-11T20:48:35Z,1M 34S,1
272333,acid.ocf.berkeley.edu,2017-09-11T20:50:01Z,2017-09-11T20:52:45Z,2M 44S,2
272343,acid.ocf.berkeley.edu,2017-09-11T20:56:03Z,2017-09-11T21:00:09Z,4M 6S,4
272356,acid.ocf.berkeley.edu,2017-09-11T21:08:02Z,2017-09-11T21:12:58Z,4M 56S,4
272374,acid.ocf.berkeley.edu,2017-09-11T21:17:02Z,2017-09-11T21:20:06Z,3M 4S,3
272382,acid.ocf.berkeley.edu,2017-09-11T21:23:01Z,2017-09-11T21:56:26Z,33M 25S,33
272424,acid.ocf.berkeley.edu,2017-09-11T21:58:02Z,2017-09-11T22:17:06Z,19M 4S,19
272458,acid.ocf.berkeley.edu,2017-09-11T22:18:02Z,2017-09-11T23:08:20Z,50M 18S,50
272515,acid.ocf.berkeley.edu,2017-09-11T23:09:01Z,2017-09-11T23:21:14Z,12M 13S,12
272546,acid.ocf.berkeley.edu,2017-09-11T23:39:02Z,2017-09-11T23:47:08Z,8M 6S,8
272557,acid.ocf.berkeley.edu,2017-09-11T23:52:02Z,2017-09-11T23:52:35Z,33S,0
272562,acid.ocf.berkeley.edu,2017-09-11T23:55:03Z,2017-09-11T23:58:00Z,2M 57S,2
272570,acid.ocf.berkeley.edu,2017-09-12T00:05:01Z,2017-09-12T00:07:06Z,2M 5S,2
272575,acid.ocf.berkeley.edu,2017-09-12T00:08:01Z,2017-09-12T00:11:32Z,3M 31S,3
272589,acid.ocf.berkeley.edu,2017-09-12T00:18:02Z,2017-09-12T00:18:18Z,16S,0
272603,acid.ocf.berkeley.edu,2017-09-12T00:37:02Z,2017-09-12T00:42:49Z,5M 47S,5
272614,acid.ocf.berkeley.edu,2017-09-12T00:49:01Z,2017-09-12T00:58:43Z,9M 42S,9
272618,acid.ocf.berkeley.edu,2017-09-12T01:09:01Z,2017-09-12T01:57:44Z,48M 43S,48
272636,acid.ocf.berkeley.edu,2017-09-12T02:35:02Z,2017-09-12T02:59:30Z,24M 28S,24
272647,acid.ocf.berkeley.edu,2017-09-12T03:03:03Z,2017-09-12T03:21:25Z,18M 22S,18
272685,acid.ocf.berkeley.edu,2017-09-12T16:12:01Z,2017-09-12T16:14:49Z,2M 48S,2
272693,acid.ocf.berkeley.edu,2017-09-12T16:18:02Z,2017-09-12T16:23:32Z,5M 30S,5
272700,acid.ocf.berkeley.edu,2017-09-12T16:25:01Z,2017-09-12T16:32:52Z,7M 51S,7
272709,acid.ocf.berkeley.edu,2017-09-12T16:34:02Z,2017-09-12T16:45:40Z,11M 38S,11
272740,acid.ocf.berkeley.edu,2017-09-12T16:47:02Z,2017-09-12T16:47:02Z,0S,0
272741,acid.ocf.berkeley.edu,2017-09-12T16:48:02Z,2017-09-12T16:48:50Z,48S,0
272744,acid.ocf.berkeley.edu,2017-09-12T16:51:02Z,2017-09-12T16:59:59Z,8M 57S,8
272763,acid.ocf.berkeley.edu,2017-09-12T17:06:02Z,2017-09-12T17:12:21Z,6M 19S,6
272781,acid.ocf.berkeley.edu,2017-09-12T17:17:02Z,2017-09-12T17:25:55Z,8M 53S,8
272800,acid.ocf.berkeley.edu,2017-09-12T17:35:02Z,2017-09-12T17:37:47Z,2M 45S,2
272808,acid.ocf.berkeley.edu,2017-09-12T17:41:01Z,2017-09-12T17:44:46Z,3M 45S,3
272818,acid.ocf.berkeley.edu,2017-09-12T17:48:02Z,2017-09-12T17:55:04Z,7M 2S,7
272833,acid.ocf.berkeley.edu,2017-09-12T17:56:02Z,2017-09-12T17:59:14Z,3M 12S,3
272859,acid.ocf.berkeley.edu,2017-09-12T18:07:03Z,2017-09-12T18:13:02Z,5M 59S,5
272872,acid.ocf.berkeley.edu,2017-09-12T18:14:03Z,2017-09-12T18:16:28Z,2M 25S,2
272880,acid.ocf.berkeley.edu,2017-09-12T18:17:01Z,2017-09-12T18:24:18Z,7M 17S,7
272904,acid.ocf.berkeley.edu,2017-09-12T18:26:02Z,2017-09-12T20:12:05Z,1H 46M 3S,106
273077,acid.ocf.berkeley.edu,2017-09-12T20:14:02Z,2017-09-12T20:20:27Z,6M 25S,6
273087,acid.ocf.berkeley.edu,2017-09-12T20:23:02Z,2017-09-12T20:25:30Z,2M 28S,2
273091,acid.ocf.berkeley.edu,2017-09-12T20:26:03Z,2017-09-12T20:30:24Z,4M 21S,4
273097,acid.ocf.berkeley.edu,2017-09-12T20:32:02Z,2017-09-12T20:33:35Z,1M 33S,1
273106,acid.ocf.berkeley.edu,2017-09-12T20:38:03Z,2017-09-12T20:40:29Z,2M 26S,2
273114,acid.ocf.berkeley.edu,2017-09-12T20:42:02Z,2017-09-12T20:44:33Z,2M 31S,2
273122,acid.ocf.berkeley.edu,2017-09-12T20:48:02Z,2017-09-12T20:52:37Z,4M 35S,4
273132,acid.ocf.berkeley.edu,2017-09-12T20:55:02Z,2017-09-12T21:01:02Z,6M 0S,6
273142,acid.ocf.berkeley.edu,2017-09-12T21:03:03Z,2017-09-12T22:31:38Z,1H 28M 35S,88
273274,acid.ocf.berkeley.edu,2017-09-12T22:33:03Z,2017-09-12T22:36:17Z,3M 14S,3
273287,acid.ocf.berkeley.edu,2017-09-12T22:39:02Z,2017-09-12T22:41:34Z,2M 32S,2
273298,acid.ocf.berkeley.edu,2017-09-12T22:46:02Z,2017-09-13T01:51:52Z,3H 5M 50S,185
273460,acid.ocf.berkeley.edu,2017-09-13T01:57:02Z,2017-09-13T01:59:10Z,2M 8S,2
273468,acid.ocf.berkeley.edu,2017-09-13T02:20:01Z,2017-09-13T02:25:10Z,5M 9S,5
273472,acid.ocf.berkeley.edu,2017-09-13T02:28:03Z,2017-09-13T02:28:48Z,45S,0
273473,acid.ocf.berkeley.edu,2017-09-13T02:32:02Z,2017-09-13T04:38:02Z,2H 6M 0S,126
273522,acid.ocf.berkeley.edu,2017-09-13T16:07:02Z,2017-09-13T16:12:16Z,5M 14S,5
273550,acid.ocf.berkeley.edu,2017-09-13T16:16:02Z,2017-09-13T16:19:35Z,3M 33S,3
273564,acid.ocf.berkeley.edu,2017-09-13T16:26:02Z,2017-09-13T16:53:10Z,27M 8S,27
273599,acid.ocf.berkeley.edu,2017-09-13T16:54:02Z,2017-09-13T16:57:04Z,3M 2S,3
273607,acid.ocf.berkeley.edu,2017-09-13T16:58:02Z,2017-09-13T17:30:34Z,32M 32S,32
273666,acid.ocf.berkeley.edu,2017-09-13T17:33:01Z,2017-09-13T19:36:55Z,2H 3M 54S,123
273932,acid.ocf.berkeley.edu,2017-09-13T19:40:03Z,2017-09-13T19:41:50Z,1M 47S,1
273939,acid.ocf.berkeley.edu,2017-09-13T19:44:03Z,2017-09-13T19:46:37Z,2M 34S,2
273946,acid.ocf.berkeley.edu,2017-09-13T19:48:02Z,2017-09-13T19:59:26Z,11M 24S,11
273971,acid.ocf.berkeley.edu,2017-09-13T20:02:02Z,2017-09-13T20:06:50Z,4M 48S,4
273987,acid.ocf.berkeley.edu,2017-09-13T20:08:02Z,2017-09-13T20:09:40Z,1M 38S,1
273991,acid.ocf.berkeley.edu,2017-09-13T20:11:02Z,2017-09-13T20:18:02Z,7M 0S,7
274005,acid.ocf.berkeley.edu,2017-09-13T20:19:02Z,2017-09-13T20:26:10Z,7M 8S,7
274029,acid.ocf.berkeley.edu,2017-09-13T20:28:02Z,2017-09-13T20:29:23Z,1M 21S,1
274031,acid.ocf.berkeley.edu,2017-09-13T20:30:01Z,2017-09-13T20:36:36Z,6M 35S,6
274051,acid.ocf.berkeley.edu,2017-09-13T20:45:03Z,2017-09-13T20:50:23Z,5M 20S,5
274067,acid.ocf.berkeley.edu,2017-09-13T20:53:02Z,2017-09-13T20:54:32Z,1M 30S,1
274077,acid.ocf.berkeley.edu,2017-09-13T20:57:03Z,2017-09-13T21:03:06Z,6M 3S,6
274099,acid.ocf.berkeley.edu,2017-09-13T21:10:02Z,2017-09-13T21:15:29Z,5M 27S,5
274118,acid.ocf.berkeley.edu,2017-09-13T21:17:02Z,2017-09-13T21:19:17Z,2M 15S,2
274126,acid.ocf.berkeley.edu,2017-09-13T21:20:02Z,2017-09-13T21:22:48Z,2M 46S,2
274134,acid.ocf.berkeley.edu,2017-09-13T21:25:03Z,2017-09-13T21:26:22Z,1M 19S,1
274137,acid.ocf.berkeley.edu,2017-09-13T21:27:02Z,2017-09-13T21:27:21Z,19S,0
274141,acid.ocf.berkeley.edu,2017-09-13T21:30:02Z,2017-09-13T21:38:16Z,8M 14S,8
274157,acid.ocf.berkeley.edu,2017-09-13T21:40:02Z,2017-09-13T21:43:19Z,3M 17S,3
274167,acid.ocf.berkeley.edu,2017-09-13T21:44:02Z,2017-09-13T21:49:07Z,5M 5S,5
274174,acid.ocf.berkeley.edu,2017-09-13T21:51:02Z,2017-09-13T21:59:14Z,8M 12S,8
274188,acid.ocf.berkeley.edu,2017-09-13T22:01:02Z,2017-09-13T22:02:55Z,1M 53S,1
274199,acid.ocf.berkeley.edu,2017-09-13T22:06:03Z,2017-09-13T22:19:18Z,13M 15S,13
274256,acid.ocf.berkeley.edu,2017-09-13T22:43:02Z,2017-09-13T22:46:28Z,3M 26S,3
274266,acid.ocf.berkeley.edu,2017-09-13T22:53:02Z,2017-09-13T22:55:16Z,2M 14S,2
274276,acid.ocf.berkeley.edu,2017-09-13T23:00:03Z,2017-09-13T23:07:44Z,7M 41S,7
274297,acid.ocf.berkeley.edu,2017-09-13T23:13:03Z,2017-09-13T23:46:15Z,33M 12S,33
274337,acid.ocf.berkeley.edu,2017-09-13T23:50:02Z,2017-09-13T23:53:53Z,3M 51S,3
274348,acid.ocf.berkeley.edu,2017-09-13T23:59:02Z,2017-09-14T02:06:25Z,2H 7M 23S,127
274454,acid.ocf.berkeley.edu,2017-09-14T02:35:03Z,2017-09-14T04:49:57Z,2H 14M 54S,134
274509,acid.ocf.berkeley.edu,2017-09-14T16:12:02Z,2017-09-14T16:26:38Z,14M 36S,14
274531,acid.ocf.berkeley.edu,2017-09-14T16:33:02Z,2017-09-14T16:36:27Z,3M 25S,3
274546,acid.ocf.berkeley.edu,2017-09-14T16:42:02Z,2017-09-14T16:44:26Z,2M 24S,2
274575,acid.ocf.berkeley.edu,2017-09-14T17:13:02Z,2017-09-14T17:16:29Z,3M 27S,3
274583,acid.ocf.berkeley.edu,2017-09-14T17:17:03Z,2017-09-14T17:19:17Z,2M 14S,2
274589,acid.ocf.berkeley.edu,2017-09-14T17:24:02Z,2017-09-14T17:42:02Z,18M 0S,18
